CBF,In,Out,Nº,Clube
173056,00:00 - 1T,45:00 - 2T,1,Bragantino/SP
317624,00:00 - 1T,45:00 - 2T,1,Operario/PR
350723,00:00 - 1T,45:00 - 2T,2,Bragantino/SP
177936,00:00 - 1T,45:00 - 2T,2,Operario/PR
178881,00:00 - 1T,45:00 - 2T,3,Bragantino/SP
314533,00:00 - 1T,45:00 - 2T,3,Operario/PR
291534,00:00 - 1T,24:00 - 1T,4,Bragantino/SP
172531,00:00 - 1T,45:00 - 2T,4,Operario/PR
323125,00:00 - 1T,45:00 - 2T,5,Bragantino/SP
376073,00:00 - 1T,45:00 - 2T,5,Operario/PR
304325,00:00 - 1T,45:00 - 2T,6,Bragantino/SP
163378,00:00 - 1T,45:00 - 2T,6,Operario/PR
404878,00:00 - 1T,45:00 - 2T,7,Bragantino/SP
296314,00:00 - 1T,19:00 - 2T,7,Operario/PR
148742,00:00 - 1T,32:00 - 2T,8,Bragantino/SP
338081,00:00 - 1T,45:00 - 2T,8,Operario/PR
381689,00:00 - 1T,32:00 - 2T,9,Bragantino/SP
170369,00:00 - 1T,34:00 - 2T,9,Operario/PR
343672,00:00 - 1T,45:00 - 2T,10,Bragantino/SP
379134,00:00 - 1T,45:00 - 2T,10,Operario/PR
452746,00:00 - 1T,45:00 - 2T,11,Bragantino/SP
183073,00:00 - 1T,34:00 - 2T,11,Operario/PR
300483,24:00 - 1T,45:00 - 2T,15,Bragantino/SP
291619,19:00 - 2T,45:00 - 2T,18,Operario/PR
327271,32:00 - 2T,45:00 - 2T,19,Bragantino/SP
302082,32:00 - 2T,45:00 - 2T,20,Bragantino/SP
145815,34:00 - 2T,45:00 - 2T,16,Operario/PR
183850,34:00 - 2T,45:00 - 2T,15,Operario/PR
