CBF,In,Out,Nº,Clube
404251,00:00 - 1T,45:00 - 2T,1,Nacional/PR
385958,00:00 - 1T,45:00 - 2T,1,FcCascavel/PR
500247,00:00 - 1T,45:00 - 2T,2,Nacional/PR
171418,00:00 - 1T,45:00 - 2T,2,FcCascavel/PR
525681,00:00 - 1T,45:00 - 2T,3,Nacional/PR
330690,00:00 - 1T,45:00 - 2T,3,FcCascavel/PR
576999,00:00 - 1T,45:00 - 2T,4,Nacional/PR
179650,00:00 - 1T,45:00 - 2T,4,FcCascavel/PR
555856,00:00 - 1T,45:00 - 2T,5,Nacional/PR
448297,00:00 - 1T,45:00 - 2T,5,FcCascavel/PR
520789,00:00 - 1T,45:00 - 2T,6,Nacional/PR
423648,00:00 - 1T,45:00 - 2T,6,FcCascavel/PR
503820,00:00 - 1T,INT,7,Nacional/PR
186104,00:00 - 1T,45:00 - 2T,7,FcCascavel/PR
374795,00:00 - 1T,45:00 - 2T,8,Nacional/PR
379134,00:00 - 1T,45:00 - 2T,8,FcCascavel/PR
555558,00:00 - 1T,INT,9,Nacional/PR
384004,00:00 - 1T,45:00 - 2T,9,FcCascavel/PR
515611,00:00 - 1T,45:00 - 2T,10,Nacional/PR
568353,00:00 - 1T,45:00 - 2T,10,FcCascavel/PR
296783,00:00 - 1T,INT,11,Nacional/PR
184221,00:00 - 1T,45:00 - 2T,11,FcCascavel/PR
517935,INT,45:00 - 2T,17,Nacional/PR
443047,INT,45:00 - 2T,14,Nacional/PR
551176,INT,45:00 - 2T,16,Nacional/PR
