CBF,In,Out,Nº,Clube
155078,00:00 - 1T,45:00 - 2T,1,Potiguar/RN
186245,00:00 - 1T,45:00 - 2T,1,Ríver/PI
308444,00:00 - 1T,45:00 - 2T,2,Potiguar/RN
136060,00:00 - 1T,45:00 - 2T,2,Ríver/PI
309490,00:00 - 1T,45:00 - 2T,3,Potiguar/RN
418451,00:00 - 1T,45:00 - 2T,3,Ríver/PI
342195,00:00 - 1T,45:00 - 2T,4,Potiguar/RN
392068,00:00 - 1T,45:00 - 2T,4,Ríver/PI
368174,00:00 - 1T,45:00 - 2T,5,Potiguar/RN
147306,00:00 - 1T,45:00 - 2T,5,Ríver/PI
379648,00:00 - 1T,45:00 - 2T,6,Potiguar/RN
307954,00:00 - 1T,45:00 - 2T,6,Ríver/PI
151607,00:00 - 1T,45:00 - 2T,7,Potiguar/RN
160876,00:00 - 1T,45:00 - 2T,7,Ríver/PI
186028,00:00 - 1T,45:00 - 2T,8,Potiguar/RN
178915,00:00 - 1T,45:00 - 2T,8,Ríver/PI
291838,00:00 - 1T,45:00 - 2T,9,Potiguar/RN
144392,00:00 - 1T,45:00 - 2T,9,Ríver/PI
335317,00:00 - 1T,45:00 - 2T,10,Potiguar/RN
298761,00:00 - 1T,45:00 - 2T,10,Ríver/PI
459449,00:00 - 1T,45:00 - 2T,11,Potiguar/RN
173397,00:00 - 1T,45:00 - 2T,11,Ríver/PI
