CBF,In,Out,Nº,Clube
172131,00:00 - 1T,45:00 - 2T,1,Ipora/GO
170269,00:00 - 1T,45:00 - 2T,1,Juazeirense/BA
398354,00:00 - 1T,45:00 - 2T,2,Ipora/GO
410510,00:00 - 1T,45:00 - 2T,2,Juazeirense/BA
316680,00:00 - 1T,45:00 - 2T,3,Ipora/GO
179117,00:00 - 1T,45:00 - 2T,3,Juazeirense/BA
173576,00:00 - 1T,45:00 - 2T,4,Ipora/GO
315017,00:00 - 1T,45:00 - 2T,4,Juazeirense/BA
348182,00:00 - 1T,45:00 - 2T,5,Ipora/GO
166860,00:00 - 1T,45:00 - 2T,5,Juazeirense/BA
301943,00:00 - 1T,45:00 - 2T,7,Ipora/GO
181443,00:00 - 1T,24:00 - 2T,6,Juazeirense/BA
176638,00:00 - 1T,45:00 - 2T,8,Ipora/GO
393982,00:00 - 1T,45:00 - 2T,7,Juazeirense/BA
322782,00:00 - 1T,28:00 - 2T,9,Ipora/GO
291990,00:00 - 1T,45:00 - 2T,8,Juazeirense/BA
304852,00:00 - 1T,45:00 - 2T,10,Ipora/GO
161233,00:00 - 1T,45:00 - 2T,9,Juazeirense/BA
315388,00:00 - 1T,41:00 - 2T,11,Ipora/GO
164221,00:00 - 1T,45:00 - 2T,10,Juazeirense/BA
303003,00:00 - 1T,45:00 - 2T,20,Ipora/GO
394353,00:00 - 1T,37:00 - 2T,11,Juazeirense/BA
369586,24:00 - 2T,45:00 - 2T,17,Juazeirense/BA
431721,28:00 - 2T,45:00 - 2T,18,Ipora/GO
399252,37:00 - 2T,45:00 - 2T,18,Juazeirense/BA
386913,41:00 - 2T,45:00 - 2T,17,Ipora/GO
