CBF,In,Out,Nº,Clube
411996,00:00 - 1T,45:00 - 2T,12,FastClube/AM
175445,00:00 - 1T,45:00 - 2T,1,Novorizontino/SP
184694,00:00 - 1T,45:00 - 2T,3,FastClube/AM
447189,00:00 - 1T,45:00 - 2T,2,Novorizontino/SP
563947,00:00 - 1T,45:00 - 2T,4,FastClube/AM
166943,00:00 - 1T,45:00 - 2T,3,Novorizontino/SP
293297,00:00 - 1T,45:00 - 2T,5,FastClube/AM
165939,00:00 - 1T,45:00 - 2T,4,Novorizontino/SP
292521,00:00 - 1T,45:00 - 2T,7,FastClube/AM
291874,00:00 - 1T,45:00 - 2T,5,Novorizontino/SP
608146,00:00 - 1T,45:00 - 2T,8,FastClube/AM
171807,00:00 - 1T,30:00 - 2T,6,Novorizontino/SP
348773,00:00 - 1T,45:00 - 2T,9,FastClube/AM
387511,00:00 - 1T,30:00 - 2T,7,Novorizontino/SP
565251,00:00 - 1T,45:00 - 2T,15,FastClube/AM
387277,00:00 - 1T,41:00 - 2T,8,Novorizontino/SP
340808,00:00 - 1T,45:00 - 2T,16,FastClube/AM
336063,00:00 - 1T,41:00 - 2T,9,Novorizontino/SP
519630,00:00 - 1T,45:00 - 2T,17,FastClube/AM
184176,00:00 - 1T,22:00 - 2T,10,Novorizontino/SP
190286,00:00 - 1T,45:00 - 2T,21,FastClube/AM
335362,00:00 - 1T,45:00 - 2T,11,Novorizontino/SP
404815,22:00 - 2T,45 - 2T,17,Novorizontino/SP
180826,30:00 - 2T,45 - 2T,22,Novorizontino/SP
405127,30:00 - 2T,45 - 2T,16,Novorizontino/SP
411295,41:00 - 2T,45 - 2T,19,Novorizontino/SP
313534,41:00 - 2T,45 - 2T,14,Novorizontino/SP
