CBF,In,Out,Nº,Clube
161587,00:00 - 1T,45:00 - 2T,1,AméricadeNatal/RN
163510,00:00 - 1T,45:00 - 2T,1,Aparecidense/GO
420566,00:00 - 1T,45:00 - 2T,2,AméricadeNatal/RN
398354,00:00 - 1T,45:00 - 2T,2,Aparecidense/GO
160610,00:00 - 1T,45:00 - 2T,3,AméricadeNatal/RN
184836,00:00 - 1T,45:00 - 2T,3,Aparecidense/GO
171749,00:00 - 1T,45:00 - 2T,4,AméricadeNatal/RN
159388,00:00 - 1T,45:00 - 2T,4,Aparecidense/GO
344972,00:00 - 1T,45:00 - 2T,5,AméricadeNatal/RN
178378,00:00 - 1T,45:00 - 2T,5,Aparecidense/GO
343576,00:00 - 1T,45:00 - 2T,6,AméricadeNatal/RN
185482,00:00 - 1T,45:00 - 2T,6,Aparecidense/GO
291390,00:00 - 1T,45:00 - 2T,7,AméricadeNatal/RN
304816,00:00 - 1T,25:00 - 2T,7,Aparecidense/GO
175215,00:00 - 1T,45:00 - 2T,8,AméricadeNatal/RN
169302,00:00 - 1T,45:00 - 2T,8,Aparecidense/GO
161751,00:00 - 1T,45:00 - 2T,9,AméricadeNatal/RN
162890,00:00 - 1T,INT,9,Aparecidense/GO
166508,00:00 - 1T,45:00 - 2T,10,AméricadeNatal/RN
304433,00:00 - 1T,45:00 - 2T,10,Aparecidense/GO
174233,00:00 - 1T,45:00 - 2T,11,AméricadeNatal/RN
291610,00:00 - 1T,33:00 - 2T,11,Aparecidense/GO
302082,INT,45:00 - 2T,17,Aparecidense/GO
397733,25:00 - 2T,45:00 - 2T,18,Aparecidense/GO
182629,33:00 - 2T,45:00 - 2T,13,Aparecidense/GO
