CBF,In,Out,Nº,Clube
372678,00:00 - 1T,45:00 - 2T,1,EspiritoSanto/ES
170121,00:00 - 1T,45:00 - 2T,1,Macaé/RJ
169287,00:00 - 1T,45:00 - 2T,2,EspiritoSanto/ES
183638,00:00 - 1T,42:00 - 2T,2,Macaé/RJ
138059,00:00 - 1T,45:00 - 2T,3,EspiritoSanto/ES
296735,00:00 - 1T,45:00 - 2T,3,Macaé/RJ
522001,00:00 - 1T,45:00 - 2T,4,EspiritoSanto/ES
333996,00:00 - 1T,45:00 - 2T,4,Macaé/RJ
167722,00:00 - 1T,45:00 - 2T,5,EspiritoSanto/ES
187082,00:00 - 1T,45:00 - 2T,5,Macaé/RJ
182527,00:00 - 1T,45:00 - 2T,6,EspiritoSanto/ES
181020,00:00 - 1T,45:00 - 2T,6,Macaé/RJ
172362,00:00 - 1T,45:00 - 2T,7,EspiritoSanto/ES
170477,00:00 - 1T,45:00 - 2T,7,Macaé/RJ
341482,00:00 - 1T,45:00 - 2T,8,EspiritoSanto/ES
440522,00:00 - 1T,45:00 - 2T,8,Macaé/RJ
155141,00:00 - 1T,45:00 - 2T,9,EspiritoSanto/ES
405543,00:00 - 1T,26:00 - 2T,9,Macaé/RJ
183765,00:00 - 1T,45:00 - 2T,10,EspiritoSanto/ES
183779,00:00 - 1T,45:00 - 2T,10,Macaé/RJ
308846,00:00 - 1T,45:00 - 2T,11,EspiritoSanto/ES
416334,00:00 - 1T,45:00 - 2T,11,Macaé/RJ
306846,26:00 - 2T,45:00 - 2T,15,Macaé/RJ
379912,42:00 - 2T,45:00 - 2T,17,Macaé/RJ
352012,45:00 - 2T,45:00 - 2T,13,Macaé/RJ
